,Symbol,Date,Price
5933,SBUX,2012-06-30,26.667143
5934,SBUX,2012-07-31,25.7592858571
5935,SBUX,2012-08-31,23.4939130435
5936,SBUX,2012-09-30,25.2907892632
5937,SBUX,2012-10-31,23.7107141905
5938,SBUX,2012-11-30,25.2016665238
5939,SBUX,2012-12-31,26.61649995
5940,SBUX,2013-01-31,27.5942855714
5941,SBUX,2013-02-28,27.5457892632
5942,SBUX,2013-03-31,28.6284998
5943,SBUX,2013-04-30,29.3200000909
5944,SBUX,2013-05-31,31.5143182727
5945,SBUX,2013-06-30,32.4985002
5946,SBUX,2013-07-31,34.4720452727
5947,SBUX,2013-08-31,35.9434096364
5948,SBUX,2013-09-30,37.5365002
5949,SBUX,2013-10-31,39.1682613913
5950,SBUX,2013-11-30,40.4462499
5951,SBUX,2013-12-31,39.1295242381
5952,SBUX,2014-01-31,37.5254761905
5953,SBUX,2014-02-28,36.3389477895
5954,SBUX,2014-03-31,37.0207141905
5955,SBUX,2014-04-30,35.5130955714
5956,SBUX,2014-05-31,35.5573811905
5957,SBUX,2014-06-30,37.8911905238
5958,SBUX,2014-07-31,39.2979543636
5959,SBUX,2014-08-31,38.7383333333
5960,SBUX,2014-09-30,37.9528570476
5961,SBUX,2014-10-31,37.3606521304
5962,SBUX,2014-11-30,39.1255262105
5963,SBUX,2014-12-31,40.7647729091
5964,SBUX,2015-01-31,41.49500025
5965,SBUX,2015-02-28,45.7647367368
5966,SBUX,2015-03-31,47.3145454091
5967,SBUX,2015-04-30,48.5816664762
5968,SBUX,2015-05-31,50.55049985
5969,SBUX,2015-06-30,52.9531819545
5970,SBUX,2015-07-31,55.8009091818
5971,SBUX,2015-08-31,56.036666619
5972,SBUX,2015-09-30,56.2499996667
5973,SBUX,2015-10-31,60.5427273182
5974,SBUX,2015-11-30,61.7144998
5975,SBUX,2015-12-31,60.5254542727
5976,SBUX,2016-01-31,58.3247365789
5977,SBUX,2016-02-29,57.4149998
5978,SBUX,2016-03-31,58.8936365
5979,SBUX,2016-04-30,59.6023811905
5980,SBUX,2016-05-31,55.7114285238
5981,SBUX,2016-06-30,55.3372728182
5982,SBUX,2016-07-31,57.31499975
5983,SBUX,2016-08-31,56.0426087826
5984,SBUX,2016-09-30,54.4680951429
5985,SBUX,2016-10-31,53.3399997619
5986,SBUX,2016-11-30,55.191904619
5987,SBUX,2016-12-31,57.6657140952
5988,SBUX,2017-01-31,57.3794998
5989,SBUX,2017-02-28,56.2400003684
5990,SBUX,2017-03-31,56.1865215217
5991,SBUX,2017-04-30,59.1047371053
5992,SBUX,2017-05-31,61.1140911364
5993,SBUX,2017-06-30,64.18750025
6042,SGAMY,2008-01-31,2.91
6043,SGAMY,2008-02-29,2.4605
6044,SGAMY,2008-03-31,2.638
6045,SGAMY,2008-04-30,2.88363636364
6046,SGAMY,2008-05-31,2.76476190476
6047,SGAMY,2008-06-30,2.49428571429
6048,SGAMY,2008-07-31,2.31954545455
6049,SGAMY,2008-08-31,2.64761904762
6050,SGAMY,2008-09-30,2.20619047619
6051,SGAMY,2008-10-31,1.89217391304
6052,SGAMY,2008-11-30,2.29736842105
6053,SGAMY,2008-12-31,2.69954545455
6054,SGAMY,2009-01-31,2.7625
6055,SGAMY,2009-02-28,2.68473684211
6056,SGAMY,2009-03-31,2.27863636364
6057,SGAMY,2009-04-30,2.3119047619
6058,SGAMY,2009-05-31,2.603
6059,SGAMY,2009-06-30,2.97318181818
6060,SGAMY,2009-07-31,3.22681818182
6061,SGAMY,2009-08-31,3.17904761905
6062,SGAMY,2009-09-30,3.24
6063,SGAMY,2009-10-31,3.35772727273
6064,SGAMY,2009-11-30,3.209
6065,SGAMY,2009-12-31,3.15863636364
6066,SGAMY,2010-01-31,3.06526315789
6067,SGAMY,2010-02-28,2.90157894737
6068,SGAMY,2010-03-31,3.0852173913
6069,SGAMY,2010-04-30,3.19238095238
6070,SGAMY,2010-05-31,3.07
6071,SGAMY,2010-06-30,3.40363636364
6072,SGAMY,2010-07-31,3.65714285714
6073,SGAMY,2010-08-31,3.85818181818
6074,SGAMY,2010-09-30,3.8319047619
6075,SGAMY,2010-10-31,3.87619047619
6076,SGAMY,2010-11-30,4.07714285714
6077,SGAMY,2010-12-31,4.60863636364
6078,SGAMY,2011-01-31,4.9905
6079,SGAMY,2011-02-28,5.45368421053
6080,SGAMY,2011-03-31,4.92304347826
6081,SGAMY,2011-04-30,4.227
6082,SGAMY,2011-05-31,4.53571428571
6083,SGAMY,2011-06-30,4.91
6084,SGAMY,2011-07-31,5.23
6085,SGAMY,2011-08-31,5.31391304348
6086,SGAMY,2011-09-30,5.75714285714
6087,SGAMY,2011-10-31,5.69142857143
6088,SGAMY,2011-11-30,5.16571428571
6089,SGAMY,2011-12-31,5.21714285714
6090,SGAMY,2012-01-31,5.4045
6091,SGAMY,2012-02-29,4.8705
6092,SGAMY,2012-03-31,4.94136363636
6093,SGAMY,2012-04-30,5.2415
6094,SGAMY,2012-05-31,4.75318181818
6095,SGAMY,2012-06-30,4.87904761905
6096,SGAMY,2012-07-31,5.25476190476
6097,SGAMY,2012-08-31,5.09130434783
6098,SGAMY,2012-09-30,4.88526315789
6099,SGAMY,2012-10-31,4.5819047619
6100,SGAMY,2012-11-30,4.3219047619
6101,SGAMY,2012-12-31,4.2745
6102,SGAMY,2013-01-31,4.32285714286
6103,SGAMY,2013-02-28,4.30105263158
6104,SGAMY,2013-03-31,4.8805
6105,SGAMY,2013-04-30,5.52227272727
6106,SGAMY,2013-05-31,6.44363636364
6107,SGAMY,2013-06-30,6.102
6108,SGAMY,2013-07-31,6.40090909091
6109,SGAMY,2013-08-31,5.89636363636
6110,SGAMY,2013-09-30,6.766
6111,SGAMY,2013-10-31,6.8147826087
6112,SGAMY,2013-11-30,6.522
6113,SGAMY,2013-12-31,6.5080952381
6114,SGAMY,2014-01-31,6.22904761905
6115,SGAMY,2014-02-28,5.68736842105
6116,SGAMY,2014-03-31,5.62380952381
6117,SGAMY,2014-04-30,5.27523809524
6118,SGAMY,2014-05-31,4.71285714286
6119,SGAMY,2014-06-30,4.88333333333
6120,SGAMY,2014-07-31,4.91090909091
6121,SGAMY,2014-08-31,4.87571428571
6122,SGAMY,2014-09-30,4.02142857143
6123,SGAMY,2014-10-31,3.76086956522
6124,SGAMY,2014-11-30,3.61894736842
6125,SGAMY,2014-12-31,3.28272727273
6126,SGAMY,2015-01-31,3.185
6127,SGAMY,2015-02-28,3.62842105263
6128,SGAMY,2015-03-31,3.825
6129,SGAMY,2015-04-30,3.68095238095
6130,SGAMY,2015-05-31,3.606
6131,SGAMY,2015-06-30,3.41863636364
6132,SGAMY,2015-07-31,3.09090909091
6133,SGAMY,2015-08-31,2.76142857143
6134,SGAMY,2015-09-30,2.52285714286
6135,SGAMY,2015-10-31,2.63181818182
6136,SGAMY,2015-11-30,2.7125
6137,SGAMY,2015-12-31,2.44681818182
6138,SGAMY,2016-01-31,2.26842105263
6139,SGAMY,2016-02-29,2.479
6140,SGAMY,2016-03-31,2.76045454545
6141,SGAMY,2016-04-30,2.75476190476
6142,SGAMY,2016-05-31,2.81047619048
6143,SGAMY,2016-06-30,2.93045454545
6144,SGAMY,2016-07-31,2.759
6145,SGAMY,2016-08-31,3.30043478261
6146,SGAMY,2016-09-30,3.51619047619
6147,SGAMY,2016-10-31,3.62857142857
6148,SGAMY,2016-11-30,3.77333333333
6149,SGAMY,2016-12-31,3.79047619048
6150,SGAMY,2017-01-31,3.864
6151,SGAMY,2017-02-28,3.81157894737
6152,SGAMY,2017-03-31,3.60086956522
6153,SGAMY,2017-04-30,3.37157894737
6154,SGAMY,2017-05-31,3.23681818182
6155,SGAMY,2017-06-30,3.1925
6182,SJ8.F,2006-03-31,12.5455555556
6183,SJ8.F,2006-04-30,12.7088888889
6184,SJ8.F,2006-05-31,11.2772727273
6185,SJ8.F,2006-06-30,9.672
6186,SJ8.F,2006-07-31,9.74714285714
6187,SJ8.F,2006-08-31,9.36260869565
6188,SJ8.F,2006-09-30,11.019047619
6189,SJ8.F,2006-10-31,12.5436363636
6190,SJ8.F,2006-11-30,10.8063636364
6191,SJ8.F,2006-12-31,11.0026315789
6192,SJ8.F,2007-01-31,11.195
6193,SJ8.F,2007-02-28,11.076
6194,SJ8.F,2007-03-31,11.1309090909
6195,SJ8.F,2007-04-30,9.83789473684
6196,SJ8.F,2007-05-31,8.85952380952
6197,SJ8.F,2007-06-30,9.09047619048
6198,SJ8.F,2007-07-31,8.70727272727
6199,SJ8.F,2007-08-31,8.6352173913
6200,SJ8.F,2007-09-30,7.758
6201,SJ8.F,2007-10-31,6.55130434783
6202,SJ8.F,2007-11-30,5.88863636364
6203,SJ8.F,2007-12-31,5.98117647059
6204,SJ8.F,2008-01-31,5.97227272727
6205,SJ8.F,2008-02-29,5.64857142857
6206,SJ8.F,2008-03-31,5.52421052632
6207,SJ8.F,2008-04-30,5.73636363636
6208,SJ8.F,2008-05-31,6.0919047619
6209,SJ8.F,2008-06-30,6.11285714286
6210,SJ8.F,2008-07-31,6.2865
6211,SJ8.F,2008-08-31,7.442
6212,SJ8.F,2008-09-30,8.00454545455
6213,SJ8.F,2008-10-31,6.14434782609
6214,SJ8.F,2008-11-30,6.3115
6215,SJ8.F,2008-12-31,6.29631578947
6216,SJ8.F,2009-01-31,6.89666666667
6228,SJ8.F,2010-01-31,5.45133333333
6229,SJ8.F,2010-02-28,5.78
6230,SJ8.F,2010-03-31,6.45565217391
6231,SJ8.F,2010-04-30,7.55955
6232,SJ8.F,2010-05-31,7.88238095238
6233,SJ8.F,2010-06-30,8.47909090909
6234,SJ8.F,2010-07-31,9.60590909091
6235,SJ8.F,2010-08-31,12.2481818182
6236,SJ8.F,2010-09-30,13.1418181818
6237,SJ8.F,2010-10-31,14.5847619048
6238,SJ8.F,2010-11-30,17.3613635909
6239,SJ8.F,2010-12-31,17.5233331905
6240,SJ8.F,2011-01-31,17.95949965
6241,SJ8.F,2011-02-28,22.19049985
6242,SJ8.F,2011-03-31,21.7126087391
6243,SJ8.F,2011-04-30,20.6289472632
6244,SJ8.F,2011-05-31,23.640312625
6245,SJ8.F,2011-06-30,27.8618417895
6246,SJ8.F,2011-07-31,27.12399985
6247,SJ8.F,2011-08-31,29.3942858571
6248,SJ8.F,2011-09-30,32.0578567143
6249,SJ8.F,2011-10-31,34.9905555556
6250,SJ8.F,2011-11-30,38.072186625
6251,SJ8.F,2011-12-31,37.3708567619
6252,SJ8.F,2012-01-31,36.7547145238
6253,SJ8.F,2012-02-29,33.6097143333
6254,SJ8.F,2012-03-31,29.8277728636
6255,SJ8.F,2012-04-30,31.0571578421
6256,SJ8.F,2012-05-31,28.85390005
6257,SJ8.F,2012-06-30,25.3347999
6258,SJ8.F,2012-07-31,28.0828183182
6259,SJ8.F,2012-08-31,26.033564913
6260,SJ8.F,2012-09-30,28.3496999
6261,SJ8.F,2012-10-31,25.0254092727
6262,SJ8.F,2012-11-30,27.0689523333
6263,SJ8.F,2012-12-31,25.1610588824
6264,SJ8.F,2013-01-31,25.9835454091
6265,SJ8.F,2013-02-28,28.50930005
6266,SJ8.F,2013-03-31,32.23220015
6267,SJ8.F,2013-04-30,35.7267146667
6268,SJ8.F,2013-05-31,37.415546
6269,SJ8.F,2013-06-30,35.2879
6270,SJ8.F,2013-07-31,37.6587393478
6271,SJ8.F,2013-08-31,38.1104091818
6272,SJ8.F,2013-09-30,42.5715715238
6273,SJ8.F,2013-10-31,42.4279568261
6274,SJ8.F,2013-11-30,34.8410005714
6275,SJ8.F,2013-12-31,31.5359999444
6276,SJ8.F,2014-01-31,30.4777729091
6277,SJ8.F,2014-02-28,27.90090005
6278,SJ8.F,2014-03-31,25.5206189048
6279,SJ8.F,2014-04-30,23.57065005
6280,SJ8.F,2014-05-31,21.7051907143
6281,SJ8.F,2014-06-30,20.9660952857
6282,SJ8.F,2014-07-31,20.5083477391
6283,SJ8.F,2014-08-31,21.5857141429
6284,SJ8.F,2014-09-30,22.6703183182
6285,SJ8.F,2014-10-31,21.7815215652
6286,SJ8.F,2014-11-30,21.0318
6287,SJ8.F,2014-12-31,21.0011578947
6288,SJ8.F,2015-01-31,21.217190381
6289,SJ8.F,2015-02-28,23.8513001
6290,SJ8.F,2015-03-31,25.5535909545
6291,SJ8.F,2015-04-30,25.288333
6292,SJ8.F,2015-05-31,24.1758001
6293,SJ8.F,2015-06-30,24.3477141429
6294,SJ8.F,2015-07-31,24.4429993333
6295,SJ8.F,2015-08-31,28.6980716429
6296,SJ8.F,2015-09-30,25.1714999091
6297,SJ8.F,2015-10-31,23.390773
6298,SJ8.F,2015-11-30,22.1514761905
6299,SJ8.F,2015-12-31,21.50100015
6300,SJ8.F,2016-01-31,20.6112633684
6301,SJ8.F,2016-02-29,17.9009998667
6302,SJ8.F,2016-03-31,17.9469998333
6303,SJ8.F,2016-04-30,16.9853636364
6304,SJ8.F,2016-05-31,16.6674208421
6305,SJ8.F,2016-06-30,16.2391365909
6306,SJ8.F,2016-07-31,15.7793333333
6307,SJ8.F,2016-08-31,16.109087087
6308,SJ8.F,2016-09-30,16.7487271364
6309,SJ8.F,2016-10-31,16.6667502
6310,SJ8.F,2016-11-30,16.1008182727
6311,SJ8.F,2016-12-31,17.7670954762
6312,SJ8.F,2017-01-31,18.3276817727
6313,SJ8.F,2017-02-28,18.51309965
6314,SJ8.F,2017-03-31,17.8549131304
6315,SJ8.F,2017-04-30,16.6181668333
6316,SJ8.F,2017-05-31,16.5426364545
6317,SJ8.F,2017-06-30,16.77674975
6318,SPLS,2004-01-31,17.4212998
6319,SPLS,2004-02-29,17.355421
6320,SPLS,2004-03-31,16.9935653913
6321,SPLS,2004-04-30,17.7761902381
6322,SPLS,2004-05-31,17.30164985
6323,SPLS,2004-06-30,19.3206425238
6324,SPLS,2004-07-31,19.129462
6325,SPLS,2004-08-31,18.9881411364
6326,SPLS,2004-09-30,19.618647381
6327,SPLS,2004-10-31,19.5688238571
6328,SPLS,2004-11-30,20.6150047143
6329,SPLS,2004-12-31,22.0379999545
6330,SPLS,2005-01-31,21.71656505
6331,SPLS,2005-02-28,21.4164474737
6332,SPLS,2005-03-31,21.0533455909
6333,SPLS,2005-04-30,20.0855524762
6334,SPLS,2005-05-31,20.8776188571
6335,SPLS,2005-06-30,21.9454545455
6336,SPLS,2005-07-31,22.52350005
6337,SPLS,2005-08-31,22.311739
6338,SPLS,2005-09-30,21.3171432381
6339,SPLS,2005-10-31,21.450952381
6340,SPLS,2005-11-30,23.3185715238
6341,SPLS,2005-12-31,22.952857
6342,SPLS,2006-01-31,22.81050005
6343,SPLS,2006-02-28,23.1363157368
6344,SPLS,2006-03-31,25.0191305652
6345,SPLS,2006-04-30,25.9842106316
6346,SPLS,2006-05-31,25.2554545
6347,SPLS,2006-06-30,24.1750002273
6348,SPLS,2006-07-31,22.9735
6349,SPLS,2006-08-31,23.0195653913
6350,SPLS,2006-09-30,24.314
6351,SPLS,2006-10-31,26.1131817727
6352,SPLS,2006-11-30,25.8695238571
6353,SPLS,2006-12-31,26.57200005
6354,SPLS,2007-01-31,26.3284999
6355,SPLS,2007-02-28,26.8005262632
6356,SPLS,2007-03-31,25.8718185
6357,SPLS,2007-04-30,26.23000015
6358,SPLS,2007-05-31,24.9636361818
6359,SPLS,2007-06-30,24.5261904762
6360,SPLS,2007-07-31,24.2952380476
6361,SPLS,2007-08-31,23.3030477826
6362,SPLS,2007-09-30,22.4252630526
6363,SPLS,2007-10-31,22.2491306522
6364,SPLS,2007-11-30,21.4861907143
6365,SPLS,2007-12-31,23.356
6366,SPLS,2008-01-31,24.3366669048
6367,SPLS,2008-02-29,25.6034998
6368,SPLS,2008-03-31,22.11750015
6369,SPLS,2008-04-30,22.3500000455
6370,SPLS,2008-05-31,22.8971429524
6371,SPLS,2008-06-30,24.2509522381
6372,SPLS,2008-07-31,24.6295452727
6373,SPLS,2008-08-31,24.2666663333
6374,SPLS,2008-09-30,38.8280952857
6375,SPLS,2008-10-31,24.4413045217
6376,SPLS,2008-11-30,19.2652634211
6377,SPLS,2008-12-31,17.5595453182
6378,SPLS,2009-01-31,17.52050025
6379,SPLS,2009-02-28,15.8373683158
6380,SPLS,2009-03-31,16.5859092273
6381,SPLS,2009-04-30,20.3557143333
6382,SPLS,2009-05-31,19.944
6383,SPLS,2009-06-30,20.5781817273
6384,SPLS,2009-07-31,20.3818181818
6385,SPLS,2009-08-31,21.9090479048
6386,SPLS,2009-09-30,22.5657141429
6387,SPLS,2009-10-31,22.8417589545
6388,SPLS,2009-11-30,22.6054998
6389,SPLS,2009-12-31,24.4700001364
6390,SPLS,2010-01-31,24.6071052632
6391,SPLS,2010-02-28,24.5447369474
6392,SPLS,2010-03-31,23.5285868261
6393,SPLS,2010-04-30,24.1427380476
6394,SPLS,2010-05-31,22.08900015
6395,SPLS,2010-06-30,21.1114774091
6396,SPLS,2010-07-31,19.764285619
6397,SPLS,2010-08-31,19.1618184091
6398,SPLS,2010-09-30,19.6747616667
6399,SPLS,2010-10-31,20.6419049524
6400,SPLS,2010-11-30,20.8747617619
6401,SPLS,2010-12-31,22.5336360909
6402,SPLS,2011-01-31,23.1379999
6403,SPLS,2011-02-28,21.864079
6404,SPLS,2011-03-31,20.0513043043
6405,SPLS,2011-04-30,20.4589999
6406,SPLS,2011-05-31,18.8623806667
6407,SPLS,2011-06-30,15.4263636818
6408,SPLS,2011-07-31,15.67675
6409,SPLS,2011-08-31,14.1319565217
6410,SPLS,2011-09-30,13.9221428571
6411,SPLS,2011-10-31,14.4773809524
6412,SPLS,2011-11-30,29.2261908571
6413,SPLS,2011-12-31,43.5911912381
6414,SPLS,2012-01-31,52.700001
6415,SPLS,2012-02-29,52.700001
6416,SPLS,2012-03-31,52.700001
6417,SPLS,2012-04-30,52.700001
6418,SPLS,2012-05-31,52.700001
6419,SPLS,2012-06-30,52.700001
6420,SPLS,2012-07-31,52.700001
6421,SPLS,2012-08-31,52.700001
6422,SPLS,2012-09-30,50.5763167368
6423,SPLS,2012-10-31,52.700001
6424,SPLS,2012-11-30,52.700001
6425,SPLS,2012-12-31,50.65000095
6426,SPLS,2013-01-31,52.700001
6427,SPLS,2013-02-28,48.5473693158
6428,SPLS,2013-03-31,52.700001
6429,SPLS,2013-04-30,50.8872736818
6430,SPLS,2013-05-31,52.700001
6431,SPLS,2013-06-30,50.81600095
6432,SPLS,2013-07-31,117.400002
6433,SPLS,2013-08-31,117.400002
6434,SPLS,2013-09-30,117.400002
6435,SPLS,2013-10-31,117.400002
6436,SPLS,2013-11-30,117.400002
6437,SPLS,2013-12-31,117.400002
6438,SPLS,2014-01-31,117.400002
6439,SPLS,2014-02-28,117.400002
6440,SPLS,2014-03-31,117.400002
6441,SPLS,2014-04-30,117.400002
6442,SPLS,2014-05-31,77.3042821905
6443,SPLS,2014-06-30,61.7080961905
6444,SPLS,2014-07-31,78.7438649091
6445,SPLS,2014-08-31,46.7400006667
6446,SPLS,2014-09-30,52.558096
6447,SPLS,2014-10-31,67.0358706087
6448,SPLS,2014-11-30,46.2694743158
6449,SPLS,2014-12-31,48.0604551818
6450,SPLS,2015-01-31,62.42925095
6451,SPLS,2015-02-28,59.4015797368
6452,SPLS,2015-03-31,57.6995461818
6453,SPLS,2015-04-30,54.6147626667
6454,SPLS,2015-05-31,51.54600065
6455,SPLS,2015-06-30,57.4138644091
6456,SPLS,2015-07-31,34.4385718095
6457,SPLS,2015-08-31,63.3319057143
6458,SPLS,2015-09-30,43.1161910476
6459,SPLS,2015-10-31,46.5615915455
6460,SPLS,2015-11-30,39.0140005
6461,SPLS,2015-12-31,27.0190911818
6462,SPLS,2016-01-31,56.8605271579
6463,SPLS,2016-02-29,43.4040006
6464,SPLS,2016-03-31,45.7540915455
6465,SPLS,2016-04-30,26.2138098095
6466,SPLS,2016-05-31,10.5195238095
6467,SPLS,2016-06-30,29.1909094545
6468,SPLS,2016-07-31,35.8592505
6469,SPLS,2016-08-31,27.7397829565
6470,SPLS,2016-09-30,24.2180955238
6471,SPLS,2016-10-31,44.539286381
6472,SPLS,2016-11-30,29.4645241905
6473,SPLS,2016-12-31,45.402381619
6474,SPLS,2017-01-31,46.9635007
6475,SPLS,2017-02-28,26.1600003158
6476,SPLS,2017-03-31,37.3984787826
6477,SPLS,2017-04-30,26.2028950526
6478,SPLS,2017-05-31,19.0443183636
6479,SPLS,2017-06-30,36.1937505
6554,TALK.L,2010-03-31,128.25
6555,TALK.L,2010-04-30,132.8149998
6556,TALK.L,2010-05-31,120.068420737
6557,TALK.L,2010-06-30,125.318181409
6558,TALK.L,2010-07-31,119.927273182
6559,TALK.L,2010-08-31,125.190475857
6560,TALK.L,2010-09-30,136.636363636
6561,TALK.L,2010-10-31,136.395238952
6562,TALK.L,2010-11-30,145.150000136
6563,TALK.L,2010-12-31,163.576189333
6564,TALK.L,2011-01-31,160.27999955
6565,TALK.L,2011-02-28,152.19999925
6566,TALK.L,2011-03-31,137.291305522
6567,TALK.L,2011-04-30,139.027778611
6568,TALK.L,2011-05-31,138.3150009
6569,TALK.L,2011-06-30,146.904545182
6570,TALK.L,2011-07-31,142.066667095
6571,TALK.L,2011-08-31,128.768182318
6572,TALK.L,2011-09-30,126.931818545
6573,TALK.L,2011-10-31,130.10952319
6574,TALK.L,2011-11-30,130.004546409
6575,TALK.L,2011-12-31,135.8349991
6576,TALK.L,2012-01-31,129.247619667
6577,TALK.L,2012-02-29,136.657143
6578,TALK.L,2012-03-31,143.150000818
6579,TALK.L,2012-04-30,132.799999895
6580,TALK.L,2012-05-31,141.876190571
6581,TALK.L,2012-06-30,170.968419947
6582,TALK.L,2012-07-31,184.145455091
6583,TALK.L,2012-08-31,185.490909227
6584,TALK.L,2012-09-30,189.40999985
6585,TALK.L,2012-10-31,185.760869565
6586,TALK.L,2012-11-30,206.618181409
6587,TALK.L,2012-12-31,227.426316105
6588,TALK.L,2013-01-31,237.659090227
6589,TALK.L,2013-02-28,255.5149994
6590,TALK.L,2013-03-31,261.9450012
6591,TALK.L,2013-04-30,260.40952481
6592,TALK.L,2013-05-31,236.638096381
6593,TALK.L,2013-06-30,226.3099991
6594,TALK.L,2013-07-31,236.739131739
6595,TALK.L,2013-08-31,246.21904719
6596,TALK.L,2013-09-30,251.052380524
6597,TALK.L,2013-10-31,258.026085913
6598,TALK.L,2013-11-30,266.361902905
6599,TALK.L,2013-12-31,286.9700027
6600,TALK.L,2014-01-31,315.227275455
6601,TALK.L,2014-02-28,312.3600036
6602,TALK.L,2014-03-31,313.771430571
6603,TALK.L,2014-04-30,299.9550003
6604,TALK.L,2014-05-31,300.624997
6605,TALK.L,2014-06-30,322.38095381
6606,TALK.L,2014-07-31,317.578262957
6607,TALK.L,2014-08-31,301.8449997
6608,TALK.L,2014-09-30,303.004544364
6609,TALK.L,2014-10-31,280.813042696
6610,TALK.L,2014-11-30,295.3449982
6611,TALK.L,2014-12-31,304.185712571
6612,TALK.L,2015-01-31,316.347619905
6613,TALK.L,2015-02-28,322.3100006
6614,TALK.L,2015-03-31,340.563637455
6615,TALK.L,2015-04-30,354.7100006
6616,TALK.L,2015-05-31,382.110531368
6617,TALK.L,2015-06-30,390.886360909
6618,TALK.L,2015-07-31,362.173913043
6619,TALK.L,2015-08-31,304.6350036
6620,TALK.L,2015-09-30,308.854544909
6621,TALK.L,2015-10-31,288.036365136
6622,TALK.L,2015-11-30,236.085715857
6623,TALK.L,2015-12-31,223.857142143
6624,TALK.L,2016-01-31,202.9850006
6625,TALK.L,2016-02-29,211.571427857
6626,TALK.L,2016-03-31,239.828571857
6627,TALK.L,2016-04-30,246.361904333
6628,TALK.L,2016-05-31,253.0849991
6629,TALK.L,2016-06-30,223.840911136
6630,TALK.L,2016-07-31,220.090477333
6631,TALK.L,2016-08-31,221.072726864
6632,TALK.L,2016-09-30,201.104545591
6633,TALK.L,2016-10-31,209.985713429
6634,TALK.L,2016-11-30,183.959091182
6635,TALK.L,2016-12-31,163.07499925
6636,TALK.L,2017-01-31,164.019048048
6637,TALK.L,2017-02-28,165.30499955
6638,TALK.L,2017-03-31,177.847826087
6639,TALK.L,2017-04-30,193.572223222
6640,TALK.L,2017-05-31,179.719047905
6641,TALK.L,2017-06-30,171.875
6720,TER.AX,2010-07-31,0.217485714286
6721,TER.AX,2010-08-31,0.29518
6722,TER.AX,2010-09-30,0.374588636364
6723,TER.AX,2010-10-31,0.513537058824
6724,TER.AX,2010-11-30,0.536031666667
6725,TER.AX,2010-12-31,0.68912
6726,TER.AX,2011-01-31,0.781794375
6727,TER.AX,2011-02-28,0.734996875
6728,TER.AX,2011-03-31,0.736376842105
6729,TER.AX,2011-04-30,1.10723235294
6730,TER.AX,2011-05-31,1.177494
6731,TER.AX,2011-06-30,1.14685571429
6732,TER.AX,2011-07-31,1.22172857143
6733,TER.AX,2011-08-31,1.02371136364
6734,TER.AX,2011-09-30,1.07498590909
6735,TER.AX,2011-10-31,1.016602
6736,TER.AX,2011-11-30,0.875731666667
6737,TER.AX,2011-12-31,0.734061875
6738,TER.AX,2012-01-31,0.784251764706
6739,TER.AX,2012-02-29,0.789537647059
6740,TER.AX,2012-03-31,0.711141176471
6741,TER.AX,2012-04-30,0.675239444444
6742,TER.AX,2012-05-31,0.573371304348
6743,TER.AX,2012-06-30,0.5453205
6744,TER.AX,2012-07-31,0.42405
6745,TER.AX,2012-08-31,0.362209130435
6746,TER.AX,2012-09-30,0.400068
6747,TER.AX,2012-10-31,0.489417
6748,TER.AX,2012-11-30,0.494451764706
6749,TER.AX,2012-12-31,0.484175
6750,TER.AX,2013-01-31,0.510707894737
6751,TER.AX,2013-02-28,0.439250625
6752,TER.AX,2013-03-31,0.394994666667
6753,TER.AX,2013-04-30,0.249325
6754,TER.AX,2013-05-31,0.203566521739
6755,TER.AX,2013-06-30,0.137659473684
6756,TER.AX,2013-07-31,0.112590434783
6757,TER.AX,2013-08-31,0.125786363636
6758,TER.AX,2013-09-30,0.141662380952
6759,TER.AX,2013-10-31,0.1141055
6760,TER.AX,2013-11-30,0.0886
6761,TER.AX,2013-12-31,0.081194
6762,TER.AX,2014-01-31,0.0903466666667
6763,TER.AX,2014-02-28,0.0995175
6764,TER.AX,2014-03-31,0.0874982352941
6765,TER.AX,2014-04-30,0.0776444444444
6766,TER.AX,2014-05-31,0.0645718181818
6767,TER.AX,2014-06-30,0.0625435
6768,TER.AX,2014-07-31,0.0605213043478
6769,TER.AX,2014-08-31,0.0523333333333
6770,TER.AX,2014-09-30,0.0557727272727
6771,TER.AX,2014-10-31,0.0434210526316
6772,TER.AX,2014-11-30,0.041625
6773,TER.AX,2014-12-31,0.038125
6774,TER.AX,2015-01-31,0.0355294117647
6775,TER.AX,2015-02-28,0.0355625
6776,TER.AX,2015-03-31,0.0311111111111
6777,TER.AX,2015-04-30,0.0328947368421
6778,TER.AX,2015-05-31,0.0375833333333
6779,TER.AX,2015-06-30,0.037
6780,TER.AX,2015-07-31,0.034
6781,TER.AX,2015-08-31,0.031
6782,TER.AX,2015-09-30,0.0279090909091
6783,TER.AX,2015-10-31,0.0240555555556
6784,TER.AX,2015-11-30,0.0125294117647
6785,TER.AX,2015-12-31,0.00870588235294
6786,TER.AX,2016-01-31,0.0062
6787,TER.AX,2016-02-29,0.00705882352941
6788,TER.AX,2016-03-31,0.00627777777778
6789,TER.AX,2016-04-30,0.00647368421053
6790,TER.AX,2016-05-31,0.00418181818182
6791,TER.AX,2016-06-30,0.00552380952381
6792,TER.AX,2016-07-31,0.0151904761905
6793,TER.AX,2016-08-31,0.0220869565217
6794,TER.AX,2016-09-30,0.0314090909091
6795,TER.AX,2016-10-31,0.0361176470588
6796,TER.AX,2016-11-30,0.0381111111111
6797,TER.AX,2016-12-31,0.0286875
